province_en,year,pm25_popwt,pm25_geomean,pop_coverage,geo_coverage,pop_million,pct_pop_ge5,pct_pop_ge10,pct_pop_ge15,pct_pop_ge25,pct_pop_ge35,t2m_mean_c,prec_total_mm,rh_mean_pct,n_city_days,macro_region
Qinghai,2016,33.2,21.4,100.0,100.0,6.15,100.0,100.0,96.5,80.2,36.9,5.92568306010929,507.58000000000004,54.53521857923497,366,Northwest China
Qinghai,2017,28.2,16.5,100.0,100.0,6.229,100.0,100.0,91.2,64.0,22.3,5.369917808219179,512.71,57.762356164383554,365,Northwest China
Qinghai,2018,28.2,16.0,100.0,100.0,6.308,100.0,100.0,89.4,57.3,23.9,5.143041095890411,591.2199999999999,59.53082191780822,365,Northwest China
Qinghai,2019,22.4,13.3,100.0,100.0,6.388,100.0,93.7,84.7,31.1,14.4,5.094821917808219,627.01,60.3912602739726,365,Northwest China
Qinghai,2020,22.2,12.6,100.0,100.0,6.467,100.0,92.6,80.9,29.9,15.0,4.814945355191257,588.81,61.19412568306011,366,Northwest China
Qinghai,2021,23.4,13.5,100.0,100.0,6.467,100.0,98.6,86.4,37.5,15.5,5.318082191780822,552.6500000000001,56.5998904109589,365,Northwest China
Qinghai,2022,26.1,14.2,100.0,100.0,6.467,100.0,94.6,87.2,48.9,22.0,5.592328767123288,611.26,59.46961643835616,365,Northwest China
Qinghai,2023,28.3,15.9,100.0,100.0,6.467,100.0,96.8,89.3,63.9,24.8,5.839780821917807,525.72,55.48564383561644,365,Northwest China
Qinghai,2024,27.6,15.6,100.0,100.0,6.467,100.0,98.0,88.6,56.4,22.5,5.768306010928962,684.27,61.745710382513664,366,Northwest China
Shaanxi,1998,27.3,22.3,100.0,100.0,36.233,100.0,100.0,99.9,58.8,7.0,15.515972602739726,629.21,55.595780821917806,365,Northwest China
Shaanxi,1999,25.6,21.3,100.0,100.0,36.233,100.0,100.0,99.8,51.5,0.0,15.357068493150685,611.67,52.633753424657534,365,Northwest China
Shaanxi,2000,33.7,28.2,100.0,100.0,36.233,100.0,100.0,100.0,91.6,41.1,14.614617486338798,618.54,56.69685792349726,366,Northwest China
Shaanxi,2001,34.3,28.7,100.0,100.0,36.376,100.0,100.0,100.0,95.1,44.0,14.923643835616438,482.42999999999995,54.477999999999994,365,Northwest China
Shaanxi,2002,35.4,28.8,100.0,100.0,36.519,100.0,100.0,100.0,93.2,50.7,15.463863013698628,515.16,53.74197260273972,365,Northwest China
Shaanxi,2003,38.9,31.5,100.0,100.0,36.661,100.0,100.0,100.0,98.5,62.1,14.023397260273976,912.5899999999999,62.35298630136986,365,Northwest China
Shaanxi,2004,37.7,28.8,100.0,100.0,36.804,100.0,100.0,100.0,92.1,56.0,14.36655737704918,560.58,59.75412568306012,366,Northwest China
Shaanxi,2005,48.9,35.6,100.0,100.0,36.947,100.0,100.0,100.0,99.7,77.9,14.382191780821918,692.16,58.742438356164385,365,Northwest China
Shaanxi,2006,49.8,37.1,100.0,100.0,37.067,100.0,100.0,100.0,99.9,83.3,15.118547945205481,623.2,59.42690410958904,365,Northwest China
Shaanxi,2007,49.6,36.7,100.0,100.0,37.187,100.0,100.0,100.0,99.7,83.5,14.676356164383565,648.94,57.75810958904109,365,Northwest China
Shaanxi,2008,44.6,33.4,100.0,100.0,37.307,100.0,100.0,100.0,99.3,70.9,14.02464480874317,578.3100000000001,56.770327868852455,366,Northwest China
Shaanxi,2009,46.8,33.8,100.0,100.0,37.427,100.0,100.0,100.0,99.9,70.4,14.382739726027399,705.36,59.26742465753425,365,Northwest China
Shaanxi,2010,49.8,35.8,100.0,100.0,37.547,100.0,100.0,100.0,99.7,79.3,14.12358904109589,812.88,60.60947945205479,365,Northwest China
Shaanxi,2011,58.5,42.9,100.0,100.0,37.643,100.0,100.0,100.0,100.0,95.0,13.297835616438356,822.9200000000001,62.672164383561636,365,Northwest China
Shaanxi,2012,55.5,40.8,100.0,100.0,37.739,100.0,100.0,100.0,100.0,90.4,13.30155737704918,624.99,62.898032786885246,366,Northwest China
Shaanxi,2013,51.2,36.0,100.0,100.0,37.835,100.0,100.0,100.0,99.6,80.6,15.232438356164383,651.6200000000001,56.831616438356164,365,Northwest China
Shaanxi,2014,50.3,36.5,100.0,100.0,37.93,100.0,100.0,100.0,99.8,83.2,14.55441095890411,726.8800000000001,60.16654794520548,365,Northwest China
Shaanxi,2015,49.0,36.8,100.0,100.0,38.026,100.0,100.0,100.0,99.4,83.9,14.464246575342464,698.32,62.47761643835617,365,Northwest China
Shaanxi,2016,49.9,34.2,100.0,100.0,38.053,100.0,100.0,100.0,99.2,71.8,15.050109289617486,674.55,59.545081967213115,366,Northwest China
Shaanxi,2017,50.8,35.0,100.0,100.0,38.079,100.0,100.0,100.0,98.3,73.9,14.775835616438357,813.3599999999999,61.4448493150685,365,Northwest China
Shaanxi,2018,44.0,32.1,100.0,100.0,38.106,100.0,100.0,100.0,99.0,62.6,14.539671232876714,717.1,61.69046575342465,365,Northwest China
Shaanxi,2019,44.0,30.6,100.0,100.0,38.132,100.0,100.0,100.0,93.8,62.3,14.802246575342465,746.52,60.99800000000001,365,Northwest China
Shaanxi,2020,39.3,27.6,100.0,100.0,38.159,100.0,100.0,100.0,88.3,55.7,14.39450819672131,839.9499999999999,64.714043715847,366,Northwest China
Shaanxi,2021,34.8,25.8,100.0,100.0,38.159,100.0,100.0,100.0,79.7,50.8,14.560246575342465,1087.4299999999998,65.69032876712329,365,Northwest China
Shaanxi,2022,39.4,26.6,100.0,100.0,38.159,100.0,100.0,100.0,80.6,56.5,14.93808219178082,765.56,64.54065753424659,365,Northwest China
Shaanxi,2023,38.4,26.9,100.0,100.0,38.159,100.0,100.0,100.0,83.5,55.9,14.501726027397257,1040.1799999999998,64.94912328767123,365,Northwest China
Shaanxi,2024,36.8,26.4,100.0,100.0,38.159,100.0,100.0,100.0,82.7,52.6,15.528989071038254,794.16,63.777896174863386,366,Northwest China
Shandong,1998,34.4,33.3,100.0,100.0,91.091,100.0,100.0,100.0,97.7,47.6,13.806575342465756,767.54,64.5548493150685,365,East China
Shandong,1999,30.7,29.8,100.0,100.0,91.091,100.0,100.0,100.0,87.6,23.3,13.896000000000003,576.98,58.617698630136985,365,East China
Shandong,2000,37.6,36.2,100.0,100.0,91.091,100.0,100.0,100.0,94.7,62.3,13.190655737704917,681.96,61.462021857923496,366,East China
Shandong,2001,40.8,39.9,100.0,100.0,91.586,100.0,100.0,100.0,96.3,77.0,13.031315068493152,554.99,61.478273972602736,365,East China
Shandong,2002,45.5,44.4,100.0,100.0,92.082,100.0,100.0,100.0,96.0,84.1,13.816,416.57,55.61378082191781,365,East China
Shandong,2003,54.1,53.0,100.0,100.0,92.577,100.0,100.0,100.0,100.0,94.3,12.195917808219178,966.96,68.07400000000001,365,East China
Shandong,2004,52.5,51.5,100.0,100.0,93.072,100.0,100.0,100.0,98.7,90.8,12.425491803278689,939.3799999999999,70.05311475409836,366,East China
Shandong,2005,55.6,54.3,100.0,100.0,93.567,100.0,100.0,100.0,99.5,93.3,12.32219178082192,874.87,66.03386301369864,365,East China
Shandong,2006,64.3,62.9,100.0,100.0,94.003,100.0,100.0,100.0,100.0,96.6,13.559287671232875,602.23,64.43926027397261,365,East China
Shandong,2007,64.2,62.8,100.0,100.0,94.439,100.0,100.0,100.0,100.0,97.0,13.42054794520548,738.93,63.34035616438356,365,East China
Shandong,2008,60.8,59.5,100.0,100.0,94.875,100.0,100.0,100.0,100.0,97.3,12.697131147540983,697.76,63.599207650273215,366,East China
Shandong,2009,58.3,56.9,100.0,100.0,95.311,100.0,100.0,100.0,100.0,95.9,12.71827397260274,726.64,62.64432876712329,365,East China
Shandong,2010,58.9,57.4,100.0,100.0,95.747,100.0,100.0,100.0,99.6,95.0,12.318876712328768,786.3099999999998,63.84805479452055,365,East China
Shandong,2011,62.8,61.7,100.0,100.0,96.117,100.0,100.0,100.0,100.0,97.4,12.071534246575345,796.3,64.4401095890411,365,East China
Shandong,2012,59.8,58.1,100.0,100.0,96.487,100.0,100.0,100.0,99.4,93.5,12.455081967213113,611.0500000000001,64.53707650273223,366,East China
Shandong,2013,65.6,63.9,100.0,100.0,96.857,100.0,100.0,100.0,100.0,95.4,12.794958904109588,733.99,64.7275890410959,365,East China
Shandong,2014,65.4,64.3,100.0,100.0,97.228,100.0,100.0,100.0,100.0,99.0,13.845424657534247,567.5799999999999,61.45641095890411,365,East China
Shandong,2015,70.6,68.4,100.0,100.0,97.598,100.0,100.0,100.0,100.0,98.8,13.419643835616439,672.46,62.872904109589044,365,East China
Shandong,2016,62.8,60.7,100.0,100.0,97.784,100.0,100.0,100.0,100.0,97.7,13.447677595628416,824.7,65.36950819672131,366,East China
Shandong,2017,56.0,54.4,100.0,100.0,97.97,100.0,100.0,100.0,99.6,94.4,13.912520547945205,641.62,62.870684931506844,365,East China
Shandong,2018,50.2,48.3,100.0,100.0,98.156,100.0,100.0,100.0,97.9,90.4,13.746301369863012,882.44,63.34408219178082,365,East China
Shandong,2019,52.6,51.0,100.0,100.0,98.342,100.0,100.0,100.0,99.9,95.3,14.141013698630138,720.93,60.15065753424657,365,East China
Shandong,2020,45.8,44.2,100.0,100.0,98.529,100.0,100.0,100.0,98.9,89.8,13.29516393442623,1015.9200000000001,68.27341530054645,366,East China
Shandong,2021,41.3,39.9,100.0,100.0,98.529,100.0,100.0,100.0,96.9,82.1,13.281397260273973,1231.98,72.01389041095891,365,East China
Shandong,2022,39.2,37.2,100.0,100.0,98.529,100.0,100.0,100.0,97.0,77.3,12.897287671232874,1056.4399999999998,71.68482191780822,365,East China
Shandong,2023,40.5,38.9,100.0,100.0,98.529,100.0,100.0,100.0,98.0,83.9,13.65945205479452,870.97,67.09400000000001,365,East China
Shandong,2024,39.1,37.4,100.0,100.0,98.529,100.0,100.0,100.0,97.1,77.0,14.111256830601093,1039.39,68.0498087431694,366,East China
Shanghai,1998,24.9,24.1,100.0,100.0,16.643,100.0,100.0,100.0,69.9,0.0,17.52095890410959,1084.29,79.63347945205479,365,East China
Shanghai,1999,25.1,23.8,100.0,100.0,16.643,100.0,100.0,100.0,70.0,0.0,16.57172602739726,1425.01,79.19147945205479,365,East China
Shanghai,2000,28.5,27.8,100.0,100.0,16.643,100.0,100.0,100.0,98.4,0.0,16.919262295081968,1293.8300000000002,79.1655737704918,366,East China
Shanghai,2001,31.0,30.1,100.0,100.0,17.239,100.0,100.0,100.0,99.8,0.1,16.714602739726026,1284.38,79.10512328767123,365,East China
Shanghai,2002,37.3,35.9,100.0,100.0,17.835,100.0,100.0,100.0,99.9,88.9,16.979616438356164,1417.69,79.68232876712328,365,East China
Shanghai,2003,38.9,37.6,100.0,100.0,18.431,100.0,100.0,100.0,100.0,96.6,16.889424657534246,802.11,77.19227397260273,365,East China
Shanghai,2004,36.1,34.7,100.0,100.0,19.027,100.0,100.0,100.0,99.8,82.0,17.263169398907102,1016.03,74.30196721311475,366,East China
Shanghai,2005,36.0,34.7,100.0,100.0,19.623,100.0,100.0,100.0,99.8,77.0,16.699315068493153,1043.28,75.59646575342465,365,East China
Shanghai,2006,39.1,38.4,100.0,100.0,20.306,100.0,100.0,100.0,100.0,97.3,17.288520547945208,1127.44,78.55290410958904,365,East China
Shanghai,2007,42.1,41.3,100.0,100.0,20.989,100.0,100.0,100.0,99.9,99.5,17.39490410958904,1194.54,78.54676712328767,365,East China
Shanghai,2008,44.4,43.5,100.0,100.0,21.672,100.0,100.0,100.0,99.9,99.8,16.5383606557377,1126.35,77.85535519125682,366,East China
Shanghai,2009,42.7,41.7,100.0,100.0,22.356,100.0,100.0,100.0,99.9,99.7,16.812273972602743,1290.75,78.31298630136986,365,East China
Shanghai,2010,37.3,36.1,100.0,100.0,23.039,100.0,100.0,100.0,99.9,93.6,16.28564383561644,1211.38,79.41928767123288,365,East China
Shanghai,2011,38.6,38.3,100.0,100.0,23.818,100.0,100.0,100.0,99.9,95.7,16.36778082191781,1011.72,75.834301369863,365,East China
Shanghai,2012,29.7,31.4,100.0,100.0,24.597,100.0,100.0,100.0,99.9,7.6,16.256475409836064,1291.75,78.16655737704917,366,East China
Shanghai,2013,48.2,45.2,100.0,100.0,25.376,100.0,100.0,100.0,100.0,99.8,17.028164383561645,1074.33,76.54764383561644,365,East China
Shanghai,2014,49.5,47.9,100.0,100.0,26.155,100.0,100.0,100.0,99.9,99.9,16.559835616438356,1314.09,79.0206301369863,365,East China
Shanghai,2015,51.1,48.7,100.0,100.0,26.934,100.0,100.0,100.0,100.0,99.9,16.60131506849315,1671.35,79.75789041095891,365,East China
Shanghai,2016,43.5,41.0,100.0,100.0,27.782,100.0,100.0,100.0,99.9,99.1,17.18341530054645,1697.9899999999998,81.30896174863389,366,East China
Shanghai,2017,39.2,37.1,100.0,100.0,28.63,100.0,100.0,100.0,99.9,94.5,17.189013698630138,1371.12,78.64734246575343,365,East China
Shanghai,2018,36.6,34.5,100.0,100.0,29.477,100.0,100.0,100.0,99.9,87.1,17.364520547945204,1435.81,79.83101369863013,365,East China
Shanghai,2019,35.0,32.7,100.0,100.0,30.325,100.0,100.0,100.0,99.6,64.3,17.146219178082195,1563.86,79.49583561643837,365,East China
Shanghai,2020,31.0,28.3,100.0,100.0,31.172,100.0,100.0,100.0,95.7,0.0,17.32674863387978,1763.9899999999998,80.66092896174862,366,East China
Shanghai,2021,28.7,26.2,100.0,100.0,31.172,100.0,100.0,100.0,91.6,0.0,17.762821917808218,1687.3899999999999,79.53153424657535,365,East China
Shanghai,2022,29.8,26.4,100.0,100.0,31.172,100.0,100.0,99.9,91.9,0.0,17.91158904109589,1211.3400000000001,76.96805479452055,365,East China
Shanghai,2023,35.0,30.8,100.0,100.0,31.172,100.0,100.0,100.0,97.6,68.8,17.809671232876713,1322.5700000000002,77.6668493150685,365,East China
Shanghai,2024,34.2,29.8,100.0,100.0,31.172,100.0,100.0,100.0,97.1,60.9,17.92103825136612,1761.8899999999999,80.91513661202187,366,East China
Shanxi,1998,29.8,25.3,100.0,100.0,33.112,100.0,100.0,99.8,74.4,24.7,9.590794520547945,405.77,52.359972602739724,365,North China
Shanxi,1999,27.8,23.6,100.0,100.0,33.112,100.0,100.0,99.0,69.5,9.7,9.576246575342466,307.93,48.83454794520548,365,North China
Shanxi,2000,41.0,36.0,100.0,100.0,33.112,100.0,100.0,100.0,96.2,72.6,8.486448087431693,427.12,53.71101092896175,366,North China
Shanxi,2001,40.5,35.8,100.0,100.0,33.402,100.0,100.0,100.0,97.6,75.0,8.744493150684931,327.55999999999995,52.59413698630137,365,North China
Shanxi,2002,43.7,39.1,100.0,100.0,33.693,100.0,100.0,100.0,99.0,78.3,8.834328767123289,434.65999999999997,54.94421917808219,365,North China
Shanxi,2003,48.4,42.6,100.0,100.0,33.984,100.0,100.0,100.0,100.0,89.3,7.876684931506849,560.32,62.84024657534246,365,North China
Shanxi,2004,43.8,37.6,100.0,100.0,34.275,100.0,100.0,100.0,99.1,75.2,8.378934426229508,457.54999999999995,57.50158469945356,366,North China
Shanxi,2005,51.9,43.6,100.0,100.0,34.565,100.0,100.0,100.0,99.9,86.7,8.519972602739726,369.04,53.00035616438356,365,North China
Shanxi,2006,56.4,48.2,100.0,100.0,34.843,100.0,100.0,100.0,100.0,96.5,9.023013698630136,435.28,55.818301369863015,365,North China
Shanxi,2007,56.1,47.4,100.0,100.0,35.122,100.0,100.0,100.0,100.0,94.3,8.767808219178082,545.56,56.37049315068494,365,North China
Shanxi,2008,47.4,39.9,100.0,100.0,35.4,100.0,100.0,100.0,99.9,82.7,7.953606557377049,449.25,57.392814207650275,366,North China
Shanxi,2009,46.9,39.0,100.0,100.0,35.678,100.0,100.0,100.0,100.0,80.4,8.198684931506849,543.65,56.868493150684934,365,North China
Shanxi,2010,50.4,41.8,100.0,100.0,35.956,100.0,100.0,100.0,100.0,88.1,8.133205479452055,437.8,56.93950684931507,365,North China
Shanxi,2011,60.9,51.3,100.0,100.0,36.219,100.0,100.0,100.0,100.0,97.8,7.589232876712328,527.51,58.35049315068493,365,North China
Shanxi,2012,54.8,46.8,100.0,100.0,36.481,100.0,100.0,100.0,100.0,94.9,7.405956284153007,501.61,58.90101092896175,366,North China
Shanxi,2013,52.4,43.3,100.0,100.0,36.744,100.0,100.0,100.0,99.7,85.3,8.916246575342466,549.0500000000001,56.37690410958904,365,North China
Shanxi,2014,53.2,43.4,100.0,100.0,37.006,100.0,100.0,100.0,99.9,92.3,8.936246575342466,448.04999999999995,56.297917808219175,365,North China
Shanxi,2015,51.1,43.5,100.0,100.0,37.269,100.0,100.0,100.0,100.0,92.4,9.160082191780823,413.12,56.5473698630137,365,North China
Shanxi,2016,49.9,40.7,100.0,100.0,37.469,100.0,100.0,100.0,99.8,87.1,8.863306010928962,598.55,59.997158469945354,366,North China
Shanxi,2017,51.5,41.8,100.0,100.0,37.669,100.0,100.0,100.0,98.9,88.1,9.208438356164383,581.23,58.6848493150685,365,North China
Shanxi,2018,44.7,36.9,100.0,100.0,37.87,100.0,100.0,100.0,99.8,79.7,8.922986301369864,469.80999999999995,58.27021917808219,365,North China
Shanxi,2019,44.4,36.9,100.0,100.0,38.07,100.0,100.0,100.0,98.9,74.4,9.550109589041096,417.37,53.95172602739725,365,North China
Shanxi,2020,40.1,33.5,100.0,100.0,38.27,100.0,100.0,100.0,99.6,69.4,8.708715846994535,680.58,60.18530054644809,366,North China
Shanxi,2021,37.1,31.3,100.0,100.0,38.27,100.0,100.0,100.0,98.5,56.4,8.999013698630138,579.24,61.18775342465753,365,North China
Shanxi,2022,38.8,30.7,100.0,100.0,38.27,100.0,100.0,100.0,93.4,59.7,8.95704109589041,645.49,59.9935890410959,365,North China
Shanxi,2023,38.8,31.7,100.0,100.0,38.27,100.0,100.0,100.0,98.5,60.9,9.334958904109588,511.4699999999999,57.67646575342466,365,North China
Shanxi,2024,38.0,31.7,100.0,100.0,38.27,100.0,100.0,100.0,99.2,57.6,10.204071038251367,513.28,59.05434426229508,366,North China
Sichuan,1998,32.7,18.2,100.0,100.0,83.914,100.0,99.0,95.0,83.6,46.0,18.13931506849315,984.3500000000001,67.79619178082191,365,Southwest China
Sichuan,1999,32.2,18.9,100.0,100.0,83.914,100.0,99.7,95.2,83.0,38.8,17.49964383561644,984.58,70.03871232876713,365,Southwest China
Sichuan,2000,35.8,22.4,100.0,100.0,83.914,100.0,99.9,98.6,88.8,65.2,17.096284153005463,876.8499999999999,70.13284153005465,366,Southwest China
Sichuan,2001,36.8,23.4,100.0,100.0,83.607,100.0,100.0,99.3,90.3,68.0,17.497479452054794,999.37,69.60939726027398,365,Southwest China
Sichuan,2002,40.7,24.7,100.0,100.0,83.299,100.0,100.0,99.0,91.5,77.7,17.738246575342462,830.3700000000001,69.98005479452056,365,Southwest China
Sichuan,2003,43.3,25.5,100.0,100.0,82.992,100.0,99.7,98.9,92.9,81.8,17.36641095890411,887.44,70.44904109589041,365,Southwest China
Sichuan,2004,44.4,25.9,100.0,100.0,82.684,100.0,99.8,99.2,92.0,82.3,16.94934426229508,998.06,71.33773224043716,366,Southwest China
Sichuan,2005,47.3,27.5,100.0,100.0,82.377,100.0,99.9,99.2,93.7,84.8,16.982712328767125,1013.35,72.1178904109589,365,Southwest China
Sichuan,2006,52.1,30.5,100.0,100.0,82.088,100.0,100.0,99.3,95.5,88.5,18.225178082191782,811.08,68.0468493150685,365,Southwest China
Sichuan,2007,47.3,27.6,100.0,100.0,81.799,100.0,99.9,99.1,93.9,84.1,17.69435616438356,1038.01,69.89558904109589,365,Southwest China
Sichuan,2008,51.1,29.1,100.0,100.0,81.511,100.0,99.9,98.9,94.3,86.6,16.844672131147544,982.22,72.80691256830602,366,Southwest China
Sichuan,2009,49.1,28.6,100.0,100.0,81.222,100.0,99.9,99.1,93.9,86.5,17.32613698630137,954.3400000000001,71.62071232876713,365,Southwest China
Sichuan,2010,54.2,29.7,100.0,100.0,80.933,100.0,99.9,99.0,92.9,88.0,16.87986301369863,1049.47,72.99630136986302,365,Southwest China
Sichuan,2011,51.6,29.7,100.0,100.0,80.664,100.0,99.8,99.1,94.2,89.2,16.88717808219178,902.92,71.05353424657534,365,Southwest China
Sichuan,2012,48.3,28.9,100.0,100.0,80.395,100.0,100.0,99.1,94.6,87.7,16.521147540983605,1076.49,73.39336065573771,366,Southwest China
Sichuan,2013,53.6,29.5,100.0,100.0,80.125,100.0,100.0,99.1,94.6,87.4,17.874904109589043,1053.27,71.21147945205479,365,Southwest China
Sichuan,2014,47.7,27.6,100.0,100.0,79.856,100.0,100.0,99.4,92.5,85.2,17.351068493150684,968.6999999999999,72.05786301369864,365,Southwest China
Sichuan,2015,45.5,27.2,100.0,100.0,79.586,100.0,100.0,99.5,93.2,82.9,18.327616438356163,890.06,70.56,365,Southwest China
Sichuan,2016,44.0,27.3,100.0,100.0,79.247,100.0,100.0,99.6,93.6,83.3,18.01341530054645,840.47,71.0028961748634,366,Southwest China
Sichuan,2017,40.9,23.5,100.0,100.0,78.909,100.0,99.9,98.2,90.6,77.2,17.951068493150682,996.1999999999999,71.19660273972603,365,Southwest China
Sichuan,2018,36.2,21.9,100.0,100.0,78.57,100.0,100.0,98.0,90.5,58.8,17.500520547945207,1182.31,73.68158904109589,365,Southwest China
Sichuan,2019,34.0,19.9,100.0,100.0,78.231,100.0,99.3,97.0,87.5,48.6,17.583561643835615,1070.0900000000001,74.18079452054793,365,Southwest China
Sichuan,2020,30.4,18.1,100.0,100.0,77.892,100.0,99.4,96.9,83.2,26.2,17.523387978142075,1256.78,74.87459016393443,366,Southwest China
Sichuan,2021,31.6,19.6,100.0,100.0,77.892,100.0,99.9,98.3,82.9,34.8,17.583178082191782,1358.49,77.09449315068494,365,Southwest China
Sichuan,2022,32.9,19.2,100.0,100.0,77.892,100.0,99.6,98.0,82.5,44.3,18.139616438356164,907.7,74.22846575342466,365,Southwest China
Sichuan,2023,34.5,20.3,100.0,100.0,77.892,100.0,99.8,97.4,83.8,53.0,18.498657534246576,979.96,70.342,365,Southwest China
Sichuan,2024,31.1,19.1,100.0,100.0,77.892,100.0,99.7,97.0,79.8,29.8,18.96346994535519,1020.7600000000001,71.76035519125683,366,Southwest China
Tianjin,1998,38.3,36.8,100.0,100.0,9.991,100.0,100.0,100.0,100.0,90.7,12.665506849315069,683.79,59.053123287671234,365,North China
Tianjin,1999,34.0,31.9,100.0,100.0,9.991,100.0,100.0,100.0,100.0,53.5,12.71317808219178,403.81999999999994,54.64882191780823,365,North China
Tianjin,2000,44.7,40.9,100.0,100.0,9.991,100.0,100.0,100.0,100.0,98.3,12.192131147540982,427.98999999999995,54.53603825136613,366,North China
Tianjin,2001,48.1,45.0,100.0,100.0,10.273,100.0,100.0,100.0,100.0,100.0,11.986630136986303,491.40999999999997,55.093369863013706,365,North China
Tianjin,2002,51.6,46.8,100.0,100.0,10.555,100.0,100.0,100.0,100.0,100.0,12.344273972602739,359.85,53.60172602739726,365,North China
Tianjin,2003,62.5,59.8,100.0,100.0,10.837,100.0,100.0,100.0,100.0,100.0,11.754246575342465,562.32,60.00071232876712,365,North China
Tianjin,2004,59.0,54.3,100.0,100.0,11.118,100.0,100.0,100.0,100.0,100.0,11.84467213114754,598.57,60.335054644808736,366,North China
Tianjin,2005,62.4,57.7,100.0,100.0,11.4,100.0,100.0,100.0,100.0,100.0,11.408493150684933,673.88,59.65649315068494,365,North China
Tianjin,2006,71.4,67.7,100.0,100.0,11.71,100.0,100.0,100.0,100.0,100.0,12.127999999999998,435.34999999999997,58.736739726027395,365,North China
Tianjin,2007,71.4,68.0,100.0,100.0,12.021,100.0,100.0,100.0,100.0,100.0,12.527479452054797,534.25,58.67764383561645,365,North China
Tianjin,2008,68.9,67.2,100.0,100.0,12.332,100.0,100.0,100.0,100.0,100.0,11.73773224043716,604.54,60.183606557377054,366,North China
Tianjin,2009,70.7,65.7,100.0,100.0,12.642,100.0,100.0,100.0,100.0,100.0,11.671205479452054,534.99,58.699205479452054,365,North China
Tianjin,2010,64.7,60.6,100.0,100.0,12.953,100.0,100.0,100.0,100.0,100.0,10.948575342465752,540.6,58.87109589041097,365,North China
Tianjin,2011,71.7,68.7,100.0,100.0,13.293,100.0,100.0,100.0,100.0,100.0,11.379424657534246,622.29,59.40517808219178,365,North China
Tianjin,2012,62.2,60.4,100.0,100.0,13.633,100.0,100.0,100.0,100.0,100.0,10.919071038251367,809.09,62.42811475409837,366,North China
Tianjin,2013,73.2,71.4,100.0,100.0,13.973,100.0,100.0,100.0,100.0,100.0,11.293123287671232,522.1000000000001,63.666191780821904,365,North China
Tianjin,2014,86.0,84.0,100.0,100.0,14.313,100.0,100.0,100.0,100.0,100.0,12.885972602739724,465.1700000000001,58.23956164383562,365,North China
Tianjin,2015,75.9,73.4,100.0,100.0,14.653,100.0,100.0,100.0,100.0,100.0,12.405726027397261,541.24,59.634328767123286,365,North China
Tianjin,2016,71.7,67.9,100.0,100.0,15.005,100.0,100.0,100.0,100.0,100.0,12.279972677595628,689.4300000000001,59.88595628415301,366,North China
Tianjin,2017,63.3,60.1,100.0,100.0,15.357,100.0,100.0,100.0,100.0,100.0,12.86172602739726,489.21,57.731534246575336,365,North China
Tianjin,2018,55.5,51.3,100.0,100.0,15.708,100.0,100.0,100.0,100.0,100.0,12.52931506849315,601.4499999999999,57.41397260273972,365,North China
Tianjin,2019,56.1,51.1,100.0,100.0,16.06,100.0,100.0,100.0,100.0,99.9,13.083945205479454,482.98,55.102821917808214,365,North China
Tianjin,2020,53.1,47.6,100.0,100.0,16.411,100.0,100.0,100.0,100.0,99.4,12.447841530054644,678.38,60.71366120218578,366,North China
Tianjin,2021,46.7,43.4,100.0,100.0,16.411,100.0,100.0,100.0,100.0,99.3,12.073479452054794,1148.51,67.2277808219178,365,North China
Tianjin,2022,48.2,40.6,100.0,100.0,16.411,100.0,100.0,100.0,100.0,96.0,11.452602739726027,882.1999999999999,67.70369863013698,365,North China
Tianjin,2023,51.0,44.3,100.0,100.0,16.411,100.0,100.0,100.0,100.0,99.7,12.73586301369863,686.27,62.505671232876715,365,North China
Tianjin,2024,49.1,39.6,100.0,100.0,16.411,100.0,100.0,100.0,100.0,89.1,13.00691256830601,941.72,64.52371584699453,366,North China
Xinjiang Uygur,1998,33.1,21.8,100.0,100.0,18.808,100.0,95.7,83.6,65.9,32.3,11.04558904109589,303.94,46.34501369863014,365,Northwest China
Xinjiang Uygur,1999,31.4,19.8,100.0,100.0,18.808,99.8,94.3,83.5,65.6,31.0,11.206219178082193,297.39,45.482383561643836,365,Northwest China
Xinjiang Uygur,2000,36.3,23.1,100.0,100.0,18.808,100.0,97.9,87.4,74.6,49.4,10.81172131147541,281.81,46.276393442622954,366,Northwest China
Xinjiang Uygur,2001,38.6,26.3,100.0,100.0,19.115,99.9,98.8,89.2,75.9,53.1,11.074547945205481,234.88,45.30260273972602,365,Northwest China
Xinjiang Uygur,2002,39.9,25.9,100.0,100.0,19.421,99.9,98.3,90.8,75.6,54.7,11.59868493150685,293.23,45.24613698630137,365,Northwest China
Xinjiang Uygur,2003,36.9,24.8,100.0,100.0,19.727,100.0,97.6,87.6,71.9,51.5,10.34786301369863,318.43,46.94945205479453,365,Northwest China
Xinjiang Uygur,2004,37.5,23.8,100.0,100.0,20.034,100.0,98.1,89.9,75.6,53.5,11.052404371584698,285.39,45.51215846994537,366,Northwest China
Xinjiang Uygur,2005,35.6,22.9,100.0,100.0,20.34,99.9,97.1,88.7,73.5,49.2,10.753589041095891,272.45,47.77049315068492,365,Northwest China
Xinjiang Uygur,2006,45.0,28.7,100.0,100.0,20.662,100.0,99.3,90.7,77.2,57.6,11.637342465753425,232.41,45.220904109589036,365,Northwest China
