split,province,macro_region,year,y,pred,lo_GSCP,hi_GSCP,lo_sLSCP,hi_sLSCP
A_leave_region_East China,Jiangxi,East China,2012,43.2,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2013,41.2,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2014,44.4,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2015,40.2,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2016,37.8,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2017,38.9,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2018,32.4,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2019,31.8,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2020,27.9,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2021,26.4,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2022,24.2,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2023,26.0,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Jiangxi,East China,2024,24.7,46.203350909995876,30.010946696676374,62.39575512331538,30.010946696676374,62.39575512331538
A_leave_region_East China,Shandong,East China,1998,34.4,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,1999,30.7,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2000,37.6,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2001,40.8,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2002,45.5,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2003,54.1,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2004,52.5,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2005,55.6,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2006,64.3,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2007,64.2,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2008,60.8,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2009,58.3,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2010,58.9,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2011,62.8,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2012,59.8,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2013,65.6,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2014,65.4,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2015,70.6,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2016,62.8,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2017,56.0,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2018,50.2,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2019,52.6,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2020,45.8,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2021,41.3,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2022,39.2,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2023,40.5,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shandong,East China,2024,39.1,61.51104509985051,45.159272978707406,77.86281722099362,45.159272978707406,77.86281722099362
A_leave_region_East China,Shanghai,East China,1998,24.9,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,1999,25.1,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2000,28.5,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2001,31.0,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2002,37.3,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2003,38.9,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2004,36.1,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2005,36.0,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2006,39.1,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2007,42.1,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2008,44.4,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2009,42.7,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2010,37.3,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2011,38.6,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2012,29.7,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2013,48.2,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2014,49.5,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2015,51.1,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2016,43.5,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2017,39.2,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2018,36.6,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2019,35.0,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2020,31.0,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2021,28.7,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2022,29.8,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2023,35.0,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Shanghai,East China,2024,34.2,50.846512108168426,29.835285608642593,71.85773860769426,29.835285608642593,71.85773860769426
A_leave_region_East China,Zhejiang,East China,1998,27.0,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,1999,25.8,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2000,31.1,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2001,32.9,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2002,36.3,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2003,39.1,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2004,37.5,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2005,36.5,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2006,37.9,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2007,41.6,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2008,43.9,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2009,40.3,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2010,36.5,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2011,40.5,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2012,35.9,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2013,39.5,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2014,47.0,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2015,43.6,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2016,37.6,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2017,36.8,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2018,32.5,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2019,30.9,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2020,26.4,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2021,25.2,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2022,25.6,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2023,27.2,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_East China,Zhejiang,East China,2024,27.1,49.46306699684189,29.430262847893857,69.49587114578992,29.430262847893857,69.49587114578992
A_leave_region_Central China,Henan,Central China,1998,35.7,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,1999,32.9,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2000,46.2,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2001,47.2,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2002,51.7,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2003,60.2,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2004,58.5,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2005,67.3,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2006,72.8,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2007,74.0,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2008,65.2,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2009,64.3,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2010,65.5,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2011,76.7,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2012,70.6,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2013,74.8,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2014,71.2,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2015,72.3,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2016,64.9,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2017,61.0,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2018,56.0,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2019,55.6,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2020,49.8,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2021,43.8,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2022,44.5,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2023,42.1,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Henan,Central China,2024,42.8,50.023531031510544,33.92170037090328,66.1253616921178,33.92170037090328,66.1253616921178
A_leave_region_Central China,Hubei,Central China,1998,31.4,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,1999,29.3,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2000,37.1,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2001,38.4,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2002,41.9,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2003,46.1,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2004,46.6,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2005,51.3,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2006,51.4,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2007,54.0,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2008,56.5,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2009,54.0,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2010,55.2,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2011,61.6,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2012,54.1,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2013,59.1,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2014,60.4,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2015,57.2,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2016,49.9,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2017,47.0,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2018,43.0,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2019,42.2,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2020,36.1,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2021,34.6,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2022,35.4,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2023,36.0,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hubei,Central China,2024,35.0,45.025267281858106,29.318481431364596,60.732053132351616,29.318481431364596,60.732053132351616
A_leave_region_Central China,Hunan,Central China,1998,29.1,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,1999,28.5,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2000,33.8,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2001,34.7,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2002,37.7,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2003,41.0,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2004,42.9,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2005,47.0,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2006,49.6,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2007,49.8,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2008,54.7,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2009,49.2,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2010,47.8,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2011,54.8,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2012,53.6,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2013,48.8,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2014,54.9,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2015,49.3,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2016,43.2,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2017,41.5,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2018,37.3,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2019,37.7,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2020,32.2,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2021,31.6,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2022,30.4,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2023,32.2,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_Central China,Hunan,Central China,2024,30.7,38.88847795295749,23.00371013538816,54.77324577052681,23.00371013538816,54.77324577052681
A_leave_region_South China,Guangdong,South China,1998,20.6,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,1999,18.3,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2000,24.2,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2001,26.3,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2002,26.8,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2003,29.9,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2004,34.4,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2005,32.7,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2006,36.0,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2007,37.7,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2008,36.7,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2009,34.2,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2010,30.3,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2011,36.8,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2012,37.1,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2013,36.2,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2014,36.8,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2015,33.1,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2016,30.6,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2017,32.2,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2018,29.8,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2019,28.2,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2020,23.1,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2021,23.2,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2022,23.2,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2023,23.9,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangdong,South China,2024,23.6,27.019580317739894,6.738817110777298,47.30034352470249,6.738817110777298,47.30034352470249
A_leave_region_South China,Guangxi,South China,1998,22.7,26.078136838006117,6.209890294781971,45.94638338123026,6.209890294781971,45.94638338123026
A_leave_region_South China,Guangxi,South China,1999,21.5,26.078136838006117,6.209890294781971,45.94638338123026,6.209890294781971,45.94638338123026
A_leave_region_South China,Guangxi,South China,2000,24.9,26.078136838006117,6.209890294781971,45.94638338123026,6.209890294781971,45.94638338123026
A_leave_region_South China,Guangxi,South China,2001,28.7,26.078136838006117,6.209890294781971,45.94638338123026,6.209890294781971,45.94638338123026
A_leave_region_South China,Guangxi,South China,2002,28.5,26.078136838006117,6.209890294781971,45.94638338123026,6.209890294781971,45.94638338123026
A_leave_region_South China,Guangxi,South China,2003,30.1,26.078136838006117,6.209890294781971,45.94638338123026,6.209890294781971,45.94638338123026
A_leave_region_South China,Guangxi,South China,2004,36.3,26.078136838006117,6.209890294781971,45.94638338123026,6.209890294781971,45.94638338123026
A_leave_region_South China,Guangxi,South China,2005,36.4,26.078136838006117,6.209890294781971,45.94638338123026,6.209890294781971,45.94638338123026
